,-1_and_the_to_we,0_location_shopping_walk_walking,1_de_et_le_est,2_experience_say_it_overall,3_shower_bathroom_tub_bath,4_view_floor_views_room,5_seasons_four_baltimore_regis,6_staff_friendly_helpful_very,7_pool_area_swimming_small,8_nyc_york_new_ny,9_breakfast_morning_buffet_breakfasts,10_bar_drinks_lounge_drink,11_di_il_la_che,12_bed_comfortable_pillows_beds,13_noise_quiet_hear_loud,14_staff_hotel_friendly_helpful,15_service_customer_impeccable_friendly,16_suite_upgraded_king_deluxe,17_hotel_this_recommend_highly,18_location_hotel_located_is,19_spa_massage_massages_use,20_rooms_are_spacious_comfortable,21_food_delicious_tasty_meal,22_rate_rates_price_night,23_el_que_de_en,24_gym_fitness_workout_facility,25_hotel_decor_historic_renovated,26_lol_cooney_genial_russian,27_housekeeping_job_clean_turn,28_internet_wifi_free_wi,29_back_will_return_be,30_coffee_tea_maker_nespresso,31_stay_here_overall_wonderful,32_bags_bellman_car_valet,33_desk_front_helpful_professional,34_lobby_gorgeous_is_small,35_stayed_nights_august_here,36_boston_harbor_common_our,37_again_would_here_stay,38_concierge_helpful_suggestions_reservations,39_bill_fixed_phone_me,40_carlton_ritz_charlotte_at,41_ritz_at_fabulous_stay,42_champagne_bottle_chocolate_anniversary,43_trump_soho_chicago_returned,44_chicago_in_best_stay,45_dc_jefferson_washington_fairfax,46_decor_furnishings_style_modern,47_hotels_stayed_ve_best,48_mandarin_oriental_boston_at,49_property_this_overall_save,50_location_great_rooms_service,51_dinner_eat_restaurant_closed,52_elevator_elevators_floor_key,53_worth_expensive_penny_cheap,54_nyc_standards_manhattan_rooms,55_00_ten_10_ouch,56_star_five_stars_hotel,57_cribs_stuffed_toy_her,58_relaxing_atmosphere_relaxed_relax,59_parking_valet_35_seems,60_air_conditioning_conditioner_temperature,61_anniversary_celebrate_wedding_our,62_stations_restaurants_restaurant_dining,63_early_ready_check_call,64_star_stars_five_category,65_room_nice_was_lovely,66_check_fast_quick_efficient,67_mirror_tv_bathroom_built,68_called_reservation_incident_did,69_return_will_again_back,70_ipad_cd_iphone_bose,71_san_diego_francisco_located,72_tv_channels_large_hd,73_waldorf_astoria_towers_grandest,74_surrey_london_palms_royal,75_seattle_puget_sound_fairmont,76_grounds_garden_maintained_beautiful,77_here_will_again_staying,78_highly_recommended_recommend_agno,79_turn_turndown_down_service,80_smell_odor_smelled_mildew,81_dirty_clean_carpets_dusty,82_service_room_poor_znd,83_ice_water_cold_pack,84_conrad_shack_shake_new,85_room_spotless_noticed_huge,86_valet_desk_front_staff,87_clean_spacious_modern_room,88_welcoming_smiling_smile_greeted,89_slippers_robes_toiletries_sized,90_hyatt_park_chicago_connection,91_restaurant_excellent_refurbishing_michelle,92_la_vibe_confortably_specialy,93_fairmont_olympic_rates_swish,94_towels_soft_bath_towel,95_reservations_mentions_reservation_any,96_peninsula_3x_oue_cheep,97_stayed_days_here_adams,98_desk_front_told_said,99_service_fs_hotel_this,100_tip_tipping_accept_gratuity,101_she_standing_health_her,102_name_names_by_knew,103_drawers_desk_closet_couch,104_nights_august_spent_during,105_issues_minor_few_complain
81_dirty_clean_carpets_dusty,0.2603520915291787,0.09440620007429724,0.007232554011042398,0.1167921852527561,0.17112680317943674,0.19129752805645583,0.08433170516172128,0.09164764654067871,0.10627326980339871,0.13066248909424277,0.1081469852233678,0.11029807058288243,0.005014222380272844,0.10210294142974383,0.1620937673874821,0.11170728707358261,0.10305077322857864,0.16436369663130485,0.0804603875261317,0.08697548883781135,0.08022263445397147,0.11925349529162718,0.10701275983245674,0.10702381104734207,0.002558059015557387,0.09107311673038589,0.12142890845791014,0.01658331942491222,0.14744707733336687,0.09668403468776508,0.04666801666250681,0.11511780263375698,0.07031270422133294,0.10533150672188112,0.1057171453753918,0.07023508024492457,0.06126307756737707,0.06917373839378228,0.02244808243831333,0.05528605237788103,0.10441454752840763,0.04284468739756056,0.05956991463805268,0.07503206616766972,0.06503197976730536,0.06805787109620028,0.058520980645224256,0.07163066582894125,0.08168522238512127,0.060476554715302215,0.04538976054903995,0.08632815044802859,0.10674573331739308,0.09676356232769685,0.039168113979331294,0.11616842307054927,0.002053532614103455,0.0752952819832003,0.09395611494194109,0.07582623081503281,0.06070968257549082,0.09793056829802142,0.04662402046658872,0.05449316268465168,0.10290546364616981,0.038891053424822984,0.15499984299801842,0.04480903241703177,0.07226624616545636,0.10292436607009817,0.04648454155377703,0.10001275605815044,0.039690530334191995,0.07767724055669659,0.0677017122240249,0.04822941119232858,0.052993033303444174,0.03269630543274601,0.052849594583064034,0.007547683520304594,0.07958678371592663,0.11637569920781236,0.9999999999999998,0.15480660563721194,0.09780381134414416,0.05437842305380701,0.17251891977983763,0.08592821468326314,0.13914708172839993,0.08096483382532804,0.05849136093105278,0.04883813110665693,0.041227081242260794,0.08578071039929358,0.03972387634947591,0.0694124936370969,0.04804677072495209,0.04379781020783142,0.05167722357987864,0.09536662797114123,0.06365939002790615,0.06895273790746596,0.08902162010357394,0.057160591481908614,0.10216261796449137,0.04100337000883908,0.07694957371344063
82_service_room_poor_znd,0.3066050437576752,0.09533635512711973,0.016394415692400383,0.16477519583718483,0.12387117766570009,0.16603613962424124,0.1033634715767504,0.10559406996537053,0.11965635209742514,0.1391259191420943,0.16511682510991563,0.15769425954880986,0.014677229358448906,0.10388698684624935,0.15146774723207374,0.1422853778137333,0.41704039563712625,0.14400140823858956,0.1118986685763752,0.09309417170344719,0.1127189162691073,0.135622022453771,0.16363130893883152,0.19185627134439368,0.007892834456378643,0.08861302477059091,0.10731585591050415,0.0041901307646588695,0.1400825392090588,0.0865185973432686,0.03575988481939411,0.1345335978604363,0.11295212049968047,0.10399192808156077,0.08684149924347298,0.055944519617268214,0.11149369994605786,0.0636512717305914,0.03973519068041868,0.10169052058431015,0.09660296547513189,0.07200217611521932,0.10043658675171335,0.08340930961389649,0.08810563393403809,0.07993252266711148,0.06798365547513,0.0625231059547064,0.12679859944853397,0.061229409478299635,0.06373236089970753,0.17609264840691236,0.13005058748556314,0.09947697607557969,0.06159798270879361,0.13188252974349365,0.00395117927592935,0.11793669381039525,0.09219804284971257,0.07494983412161417,0.07219290357505023,0.0956660677333015,0.06104623819239641,0.06268823485573258,0.13482216318883256,0.08307926487626707,0.21550646864791098,0.03861405516551217,0.06766511920527515,0.12226068792196594,0.06829517887941339,0.13184355946982643,0.036118106092103704,0.07183376708023735,0.06221007457543569,0.06557575386255154,0.04732693308174832,0.032071546221179414,0.08056997047729836,0.006893080111352262,0.17150334566405248,0.08775549292905484,0.15480660563721194,0.9999999999999997,0.08678666776652155,0.06274261066087168,0.1589424259543454,0.08628362868196447,0.12361862031993716,0.09125358373834005,0.04551299353766193,0.05558478486931727,0.07822259297213151,0.09178114519806159,0.044804843136667015,0.06338213505698807,0.06674624225332731,0.054740145532851885,0.08485003484108329,0.060265261834362545,0.2082735323505965,0.1004136641120543,0.07038021703126567,0.056048752701257816,0.06595321691554276,0.05659339811596591,0.11107318699112682
83_ice_water_cold_pack,0.2708668263857105,0.11312630046267122,0.0074169670017029555,0.13992854201212673,0.126702140052235,0.11828913874780583,0.07924621914532443,0.09751173048839865,0.12489110585599417,0.12380395727296285,0.12080020922519036,0.1673757057707868,0.0049056318683043795,0.09198666120218213,0.10971502628288117,0.12424286979989572,0.10054121310296406,0.09113066140735149,0.09769822993863948,0.10283524835462096,0.08360761318328817,0.06204903295741493,0.12070635397757933,0.13966936811937392,0.009167032123994603,0.09694057395674932,0.09734047523279368,0.009167818765146496,0.16383207948967615,0.08442374727250952,0.06547832797205885,0.1478793580154573,0.0702328661529739,0.15237039673747096,0.0865259311888391,0.08570620289083568,0.07981285036736714,0.0631170715293179,0.048046716946454036,0.07497007794066958,0.14378263521462945,0.04073034585587361,0.07541992192338014,0.16820947417111445,0.07009896604844626,0.07405865531763113,0.06213124383017039,0.06765477177679834,0.08663113445813085,0.0538594419462008,0.05427713084176794,0.06412772891665915,0.09753034580542957,0.09546760110856609,0.05472250534081029,0.07806028791783919,0.03327244327830457,0.08948171814468991,0.1360581531297964,0.0866970465037106,0.0680039033426318,0.11515347559194217,0.03953034591346676,0.08118056750447382,0.13614646638217334,0.033907341075638815,0.05632377757552703,0.05539412227694554,0.04775253650228554,0.13631214768973732,0.09019531132681025,0.08775520538065265,0.044393872362620046,0.07863166120042663,0.05096827112061116,0.045584645373236955,0.04175411620827365,0.0389181410155457,0.05471102831128192,0.007692424009611885,0.1720965666774005,0.06481906744565895,0.09780381134414416,0.08678666776652155,0.9999999999999993,0.05352675897764704,0.052876106779060746,0.06252915133973354,0.04474217804162391,0.08469548472055789,0.056745693729521325,0.05399010578741556,0.04163478900417074,0.0840835495122464,0.04454402053532335,0.13971315971506057,0.06025626113526737,0.03778380060086734,0.06523295157074546,0.11291365839427499,0.053814591501628636,0.1513059659621433,0.08039670405167636,0.06809544733049859,0.05328667126596199,0.049372444487069185,0.0639342853775511
84_conrad_shack_shake_new,0.21533245521080047,0.1397505283104479,0.021147794466626263,0.10145944484878223,0.07737052239892449,0.12998319770243524,0.09681822214277844,0.0719087894258219,0.08801874559857274,0.21553811103155193,0.07194818459842452,0.10255417236129917,0.013746418412214495,0.06394335210737272,0.1123479087037013,0.11674758499562471,0.0819233061009914,0.0803127274230202,0.1057616095889299,0.1479915278725014,0.06732838521171819,0.10909083668843234,0.06363335798115644,0.10399658428105181,0.005019707387979702,0.0862148479001217,0.11978794626556297,0.011804451539313345,0.05755573704365113,0.05236397448589765,0.04704357315803905,0.05307356954104221,0.08916983813572121,0.07399872012161612,0.04788673630992141,0.05830136687664938,0.08874964187340194,0.0774325297581048,0.03682098710811165,0.04230309797412832,0.05991445767372993,0.04670295037975854,0.06082721401877774,0.05570486461256669,0.0871395169187156,0.0865568046142463,0.07597683615879336,0.056201726586107933,0.13032728206864733,0.0669667444166364,0.11355556872273646,0.11376327866452769,0.0727332935561816,0.0628745443397495,0.030826694370178896,0.1804872122812094,0.014995811896572984,0.09039785495271024,0.0661874455789851,0.05920146998410043,0.060925847918958734,0.05520921371042221,0.04862221772508235,0.09612525961210255,0.05768375505277884,0.049888287600784745,0.04528469020482504,0.01982763096597221,0.032649859217439854,0.06984501579873724,0.08445167322762198,0.04293581946341261,0.052399843636063634,0.045094263682045076,0.06570280563375204,0.07075876888425041,0.057399049193900605,0.03759342514904123,0.061966769669146465,0.0034910309771700506,0.04338986076234083,0.04732661234589062,0.05437842305380701,0.06274261066087168,0.05352675897764704,1.0000000000000002,0.03362431510989996,0.03363063999751799,0.052512702033300704,0.054361511102257086,0.0254173530120597,0.05820784300955529,0.04953420431913888,0.06693953817459769,0.052727124951628346,0.04340691064876521,0.04497201005430453,0.050431080326905235,0.062137996196003194,0.03918172704380287,0.07596483571699036,0.04730336090165144,0.044974191224197886,0.055332275259253313,0.040439051039322306,0.06714980916148697,0.02447864352442342
85_room_spotless_noticed_huge,0.25089247024078826,0.09604235311590495,0.002588946503062035,0.15059625418709044,0.17235120970299586,0.16445317036166232,0.06400424270066879,0.07316329744624475,0.10892646660045065,0.09291760696207634,0.1070164824202676,0.1062218173592382,0.0024746206358641546,0.12168857816930925,0.16405859524356622,0.10748855163611815,0.07051722738029252,0.1561530430020655,0.06966951310772157,0.08911406787222427,0.08524943880483897,0.13676751016607025,0.10162555792243448,0.12411318908702756,8.078956033851111e-05,0.09226634867270703,0.14162802379715478,0.003913148874224001,0.10602564562440507,0.07092715540280801,0.015662257440799254,0.08968463138955902,0.12635413203059864,0.10999597881926304,0.052079108978397556,0.10277835488338408,0.05450296973553691,0.05496648570033746,0.039036913841040265,0.06538935947540948,0.08508169166806419,0.04147452497199052,0.053720234741901365,0.08052408106197967,0.060637295644491586,0.061020532970605536,0.045362802792419596,0.07272301475832553,0.07389470536315006,0.05410142587029914,0.043474035749126956,0.06138868843753684,0.10716353098609241,0.10466702273889526,0.041647767258002205,0.1361286511167182,0.0071886544729745025,0.07832000512349756,0.0948154635997135,0.07701420944319577,0.05256286712687581,0.12111163657132454,0.03567211620248915,0.05830276276745103,0.14618983412433803,0.032641197309587026,0.27643165271868375,0.043343465528484934,0.05812254607573947,0.09723103226242005,0.03769020984334531,0.1035182532427369,0.033692069387880004,0.08689161235694416,0.03827042653714719,0.04243960368191272,0.03681266248121069,0.03921582126064789,0.039728604865815684,0.004929996530275036,0.049724566107928726,0.13511098010331934,0.17251891977983763,0.1589424259543454,0.052876106779060746,0.03362431510989996,1.0,0.0436778493854262,0.15382412741412765,0.06530967587958984,0.05212078361224616,0.05475345569827397,0.03505154842792634,0.05774201433041976,0.035952847491478375,0.06816405838185052,0.03773083987509165,0.03402357233159464,0.056253458600277716,0.06926115282181616,0.0372975362953006,0.057586705304062354,0.08192481596158703,0.040015777471917424,0.11616583225900931,0.02550645762976512,0.053673669458093015
86_valet_desk_front_staff,0.24836992796270266,0.08815417824999482,0.007989587144375835,0.09263984535151647,0.07584711319764463,0.09073539906106835,0.06418411722903544,0.32689229669383935,0.12634440418922216,0.08703216912282334,0.09971758732599478,0.10141447718025394,0.005618104984786936,0.07407372494916421,0.08856522355114137,0.3313094062416486,0.14261199961686186,0.07181749953731938,0.06419017309312298,0.10504049765816192,0.0974326152502203,0.07085562978175372,0.07542859904570352,0.0662257859107293,0.00648944211892426,0.08180682969932528,0.06359933481662298,0.0036458272976173435,0.15738802220120543,0.0618436962016115,0.03820137150876238,0.07656802038318473,0.06610555733192224,0.23497191548844495,0.5188892286663757,0.06500878729113643,0.03514109020382971,0.04636145512087322,0.01805401090035509,0.1392018042664743,0.08871686578662176,0.03674949693943702,0.05570835373737768,0.06337944852251019,0.07102258985500402,0.057667947067370134,0.05407923099555939,0.042257378585962214,0.06002432099589679,0.04337749819459329,0.039787825631314305,0.10434022309568232,0.07312780379725113,0.07605749783019528,0.025358631700944753,0.061644766598394386,0.002360021749053184,0.04974110569903396,0.061990701543537655,0.05900286700434403,0.2749353944291588,0.04176830822540398,0.027095084806821663,0.062367731059282415,0.10117516311077018,0.041092492576707426,0.06900421887398411,0.08510332290170089,0.035627497928068616,0.09686652127036997,0.04318385741016618,0.1234667437795269,0.03741170529191845,0.04036553909052237,0.03566949422889646,0.03108218189202724,0.0341625694965111,0.04494356396734986,0.031229604949381307,0.013825265497713244,0.06381747563710587,0.051979355078915844,0.08592821468326314,0.08628362868196447,0.06252915133973354,0.03363063999751799,0.0436778493854262,1.0000000000000004,0.04183306294674752,0.1199573403347557,0.02629515376438922,0.04677702039977764,0.05300559642507747,0.05731308072767444,0.030241948209283383,0.040796902079901005,0.05989226696210252,0.038383845326997026,0.03772254939910165,0.34108865741141486,0.04550300679543117,0.10003565983185453,0.06411913039936441,0.10301012082377746,0.10143743807019212,0.02439149067799001,0.031053412609798423
87_clean_spacious_modern_room,0.27353913874644437,0.06590493614417488,0.005430055216582239,0.09236087671619468,0.17140711827412058,0.1778167741643869,0.0551616655558059,0.08305251591990478,0.1356697823870324,0.08391572479309893,0.08757679692860053,0.1375310238669105,0.007151510872398347,0.18838678216904337,0.13077049481780706,0.12618341286857143,0.07560957236379842,0.2082138689004144,0.08542137112547318,0.07416619698019557,0.08021220413456245,0.3747608037328375,0.10069393110753606,0.09857582833798904,0.0013458640898927543,0.09412089437723287,0.18868624928634575,0.0060101252045778675,0.1093321391737974,0.05267687630373081,0.012249333086450058,0.06250755767726741,0.09029409999267686,0.07759652582558293,0.051661109711882834,0.09799168502820975,0.07632120460369735,0.05256596637456026,0.01325892228664411,0.05906969709775829,0.04098527539687405,0.03810934668272204,0.049843770006882386,0.0728434518265298,0.06119526151283539,0.06295943641140768,0.038928353073093384,0.1325807336622658,0.05210746441254825,0.037078612819132425,0.06094721537712742,0.20079945788821824,0.08943421116345107,0.06948850278600337,0.04495872177572618,0.2806146607534704,0.0036006379601300573,0.04411832075609388,0.07803700179871514,0.07943009115641927,0.028705530883938363,0.0675281417334765,0.04108289697334803,0.05329219685610399,0.09673182910749624,0.02624235675887515,0.19853394738059427,0.031836972160166524,0.05664950546251655,0.0542084691890215,0.022993252012134584,0.08361681955493329,0.03160284563428096,0.08948647172709805,0.04350260899745226,0.037874126576354715,0.06736005064634239,0.07973765388306614,0.029290524793250346,0.006265070590213948,0.0368174688008303,0.08250084633814438,0.13914708172839993,0.12361862031993716,0.04474217804162391,0.052512702033300704,0.15382412741412765,0.04183306294674752,0.9999999999999993,0.05435965901588851,0.06602526723368916,0.0340527836721867,0.047734845490312115,0.04624086503731587,0.02228606537689766,0.05926754812635617,0.030603753620521482,0.02230242034790636,0.060643030148747314,0.04109753389305265,0.04509826698706432,0.027915281898600583,0.057987030220995286,0.03669045034117652,0.15788520986557675,0.05144798128185298,0.03637591081375176
88_welcoming_smiling_smile_greeted,0.30992027445400205,0.08778327554429342,0.0029912652324099905,0.17035307791433635,0.10439072014023795,0.10181218116962669,0.13565713563064546,0.3128409609911176,0.1216023485064607,0.14570446550120916,0.11976135591603342,0.13170231320107423,0.0022241226358268606,0.11734110855397185,0.10779120487963785,0.28614479218287364,0.15460699520564875,0.09903555778987944,0.12020951599851461,0.09149228517909103,0.09578897577959249,0.09854142640739948,0.10760757480635354,0.12277050845562004,0.002161132189434731,0.0827601486007255,0.08417827991897756,0.0031562728821915497,0.1316529325143294,0.06787515408307732,0.04476765227295386,0.09950801478015679,0.13328814765768407,0.1650827730466608,0.14770561356007764,0.06856756769772297,0.06951007208066776,0.06884658872925743,0.06090488908817275,0.1294872490208777,0.11684858998476297,0.04229503323893868,0.07909826491810934,0.11875541898621532,0.1126585047808486,0.08641724020641788,0.07613211353959652,0.06411481751581521,0.09655839832126431,0.06570214185250355,0.06197064465388239,0.11308165350251209,0.09450914906861635,0.08964799950488743,0.06963925644593673,0.0905980981381314,0.01443550883766774,0.09262296491062987,0.12872063702728115,0.0938148546026347,0.06803686113559643,0.06569356521221774,0.06310208494685458,0.055762242498449556,0.1153794353601318,0.05107973531497547,0.11854951207342262,0.060894959227901946,0.04829755966824615,0.11917578905489631,0.06675552396515601,0.06281969950623614,0.03841525393958424,0.06022827659973013,0.07085893667614504,0.06505522265556518,0.048508437521589655,0.04795956099437597,0.0810195184404552,0.013440893644945896,0.08931584956213011,0.07233813375562152,0.08096483382532804,0.09125358373834005,0.08469548472055789,0.054361511102257086,0.06530967587958984,0.1199573403347557,0.05435965901588851,1.0,0.048360661938231776,0.05366776035361104,0.06354569361226933,0.08662732659005583,0.050851720784289414,0.08927037146156527,0.10136597857934075,0.05954269104831159,0.07142305832872006,0.11562781614723143,0.06950125539991013,0.09823466320590875,0.08199276325454707,0.21354422175614168,0.04048557559227844,0.0379410401361689,0.06874009654615995
89_slippers_robes_toiletries_sized,0.15618559593799347,0.05980056180269965,0.003275132896709406,0.059463411496881634,0.1418115191318127,0.06455884075734745,0.03941549717797075,0.059808376293632094,0.07482265961342702,0.062208649812026555,0.060928895626939955,0.06084268039382655,0.0016141163325542537,0.09469344291141335,0.05729146042385694,0.07018448200350705,0.04204305592583659,0.07036741049351708,0.04676596238923438,0.05024734859578811,0.06653235082681351,0.0623458415706647,0.062134152997564994,0.06640587237394688,0.0029826663886083882,0.06200573096145346,0.05078470615599775,0.003200508262713148,0.09009084914857914,0.060473269846529905,0.011319614374861432,0.05535874811646392,0.05382785318766715,0.05890770930173242,0.03857209725105975,0.03295351829271252,0.053330916967543815,0.03657175354377199,0.015315130867439717,0.04400201845947597,0.045519348983487196,0.023082971682335834,0.036993052428237375,0.06401705722982738,0.0381179841990691,0.037494233489753975,0.02971775662216554,0.039028963067449525,0.044317793830489345,0.061408132646143504,0.031072613073741377,0.05278626991855907,0.04184717888618912,0.03636726903807009,0.014473881535919839,0.10145527314505735,0.00410443138474844,0.03849007442982477,0.11191811601885224,0.04521669875510318,0.03652445789022746,0.027742878993097426,0.04356992853814359,0.03695783105987901,0.04363035217988967,0.024602140550317897,0.04196838843703237,0.012517981110916118,0.0932888039399736,0.04074583902590972,0.02122191855901782,0.05086966397299668,0.021205546130176174,0.08203430102187743,0.0293691969752412,0.03313347124294884,0.021246661962520227,0.034813205619626614,0.022415339351814046,0.004235127411418727,0.06152599042030023,0.04435139527812226,0.05849136093105278,0.04551299353766193,0.056745693729521325,0.0254173530120597,0.05212078361224616,0.02629515376438922,0.06602526723368916,0.048360661938231776,1.0000000000000013,0.024631223108461806,0.017395512884171408,0.03680681351466248,0.023858405976176653,0.1494793052766187,0.03149598098865231,0.02206769801085956,0.04551881657318297,0.03041208136880357,0.027104980993167258,0.09033011637951593,0.05945399027597716,0.04073621695235876,0.07077701721885557,0.027049442350979534,0.024389452305974783
90_hyatt_park_chicago_connection,0.2190727248964281,0.10941331358558577,0.019259727953735394,0.13114749348986884,0.10145019976518758,0.14412107732100876,0.11981919584739371,0.09077538308380727,0.08353364774083118,0.1377512118664681,0.07960852132560117,0.0898885580689249,0.006587994601641896,0.0722324700207826,0.08923510682346214,0.1407512518532394,0.0877180928677992,0.13713345054900036,0.10382339786875501,0.11351788983258049,0.06402464510883389,0.0649582564248815,0.07722913392221575,0.10886706835953226,0.0033166063827556012,0.07509020197382367,0.09847615753601406,0.0061483871304393945,0.06343032236845923,0.09325525169430204,0.04885685438858688,0.05469834057004286,0.1089535249553263,0.07049391761113967,0.05743528538667482,0.05127347757499284,0.1329415689641431,0.07260590283439916,0.03907510887392673,0.05477388866175521,0.08085271509151179,0.07247482762322276,0.07892672872222747,0.06260893374660462,0.08678326772686488,0.16020785256212472,0.08048165776022982,0.05433886322486267,0.14434830636632426,0.07355033794146511,0.06246814129292567,0.06557552360022138,0.08466350689556205,0.06015825269612474,0.07455467178681607,0.09348824084495783,0.010162762511082835,0.10534706019462838,0.05596531518761609,0.07183753839316975,0.06951414633622763,0.06446012660288623,0.10362266875806854,0.04793082614806567,0.07483612598293853,0.03751143099524012,0.06635972616406233,0.0295092809082473,0.030704340528104102,0.07718382165697846,0.06491873943538524,0.05606001832335994,0.04155565526861118,0.04637803179612526,0.06684890383472712,0.08421567589570926,0.043480724770073635,0.03341113144828223,0.0651468121600486,0.003306672859373198,0.05038502848436273,0.052075595838263,0.04883813110665693,0.05558478486931727,0.05399010578741556,0.05820784300955529,0.05475345569827397,0.04677702039977764,0.0340527836721867,0.05366776035361104,0.024631223108461806,1.0000000000000002,0.03524163400042526,0.061777846317096444,0.0456731520278703,0.03612700073280973,0.04425866672782056,0.05544898487844444,0.10361427580639303,0.054395803014916005,0.07153335795802906,0.04425877048652071,0.05440284891286824,0.04663042571107694,0.048283633665418435,0.10893421370138553,0.0419306686534809
91_restaurant_excellent_refurbishing_michelle,0.23780142793476136,0.1352325508384166,0.022516871839575073,0.1218574559732026,0.06468154773284089,0.0743440011388302,0.07098279641765265,0.11801801672523378,0.08257020864187052,0.1149044722452153,0.14742581352097775,0.14704632715817043,0.011540667061094311,0.07421197045604964,0.07134708209711935,0.14465592836120236,0.1194188300920168,0.05389887875557435,0.12458689362919888,0.14285922074907886,0.07882489761378372,0.07224913723111183,0.21898746118485288,0.10323638872230194,0.009320398931831996,0.09200514472770129,0.0753462065408742,0.006587902581462889,0.07405585571562011,0.0565399783263661,0.06046531890991183,0.06033211813869901,0.07013674214863712,0.062015123318565554,0.06761383697077411,0.09041244876416374,0.03307160847908261,0.06721467069610823,0.04989022023614054,0.07716516049780721,0.09058284308939664,0.02820462774920206,0.06221578058136552,0.0460641941913605,0.05533469097112423,0.05919079703208101,0.06021650830044312,0.046541381962843825,0.06553785321676822,0.057874980693056896,0.05999498742917882,0.13603387400031983,0.2560514135520546,0.04480579090915573,0.054650215452456595,0.06892528910818953,0.010852352759438752,0.07625929342498503,0.05865002719929605,0.05975746116621165,0.03984148115562756,0.04272872358506474,0.02971868584797424,0.22216408060265788,0.06645758763917572,0.03693846923195097,0.08203309475240045,0.027837939736756807,0.029411734317535826,0.06414644677112909,0.08689167154846977,0.05001833657880452,0.0395010825189353,0.03927095756106433,0.03938804334704777,0.038723775558351506,0.038444060503469595,0.041221873456098033,0.046370576295943565,0.033087089442992414,0.0474075528786574,0.03173328066362936,0.041227081242260794,0.07822259297213151,0.04163478900417074,0.04953420431913888,0.03505154842792634,0.05300559642507747,0.047734845490312115,0.06354569361226933,0.017395512884171408,0.03524163400042526,0.9999999999999992,0.09419174717288875,0.03480212200859414,0.03789032955942377,0.1411500887983249,0.030222362148441595,0.04497275909627268,0.05846255557044942,0.0825470474761422,0.0470336641709949,0.0318316298907835,0.047324808917898954,0.03128982333389034,0.02019696495899009,0.03147717558477508
92_la_vibe_confortably_specialy,0.2965997845100163,0.1778126316020675,0.08726530746323781,0.17681539324805268,0.1051609577325029,0.14735333258923772,0.14354773416861824,0.11898289606195667,0.11209767272974898,0.20314820453216184,0.11288847153507385,0.1308323283182029,0.1169627720977875,0.09759179936704135,0.12449367531236531,0.17536950711150182,0.13360925714229227,0.10105753219726188,0.1927453003186996,0.1594833819447568,0.096768044396289,0.08859462790239728,0.11009834447109715,0.13674556294653575,0.10790903746493767,0.09929401396423987,0.12431754783918969,0.013476541533821395,0.09795912795625254,0.07769718861745055,0.131238769880731,0.09592724353967796,0.14549134485954615,0.12430098851673421,0.07668005415322178,0.07021280776815582,0.10326648026045213,0.09852375921563124,0.13499696402682987,0.09943208547183927,0.10662455302941319,0.06455679970420058,0.10368380303163309,0.06432457604457976,0.09990606557708204,0.14014981139227145,0.11996574834795053,0.07105477029332391,0.19658310355286726,0.09186515023059698,0.08479141021244549,0.09257057327212329,0.11181258246407864,0.10337767468534051,0.05382476072791565,0.11680026408712477,0.024132868575258197,0.1065017664344632,0.08302260733166929,0.17376754741744344,0.07421992051037637,0.09868319758394742,0.059501104148437456,0.11610037441175171,0.10129846375331156,0.05820701275778918,0.07128853085730891,0.0827510546841127,0.04783866016491559,0.11317801450870262,0.19145763093162158,0.06899569817424432,0.10219427452985333,0.05692048412249595,0.07913864976076718,0.0788468699952384,0.07582173461270496,0.042948550965882876,0.15284098139640528,0.07786374524959755,0.0741873214532744,0.06288646411927513,0.08578071039929358,0.09178114519806159,0.0840835495122464,0.06693953817459769,0.05774201433041976,0.05731308072767444,0.04624086503731587,0.08662732659005583,0.03680681351466248,0.061777846317096444,0.09419174717288875,0.9999999999999994,0.06799448335252324,0.07623606807101976,0.06504843954879827,0.07011736446635614,0.11238556099404974,0.07636661537723813,0.09152018761580698,0.07504350441087708,0.07651144822196192,0.05379167858204437,0.038792124963170936,0.059159535463495866,0.05467630810355389
